origin_airport,dest_airport,origin_city,dest_city,year,month,n_passengers,n_flights,n_seats
ADL,CBR,Adelaide,Canberra,2023,8,16729,260,27819
ADL,CBR,Adelaide,Canberra,2023,9,17351,237,25561
ADL,CBR,Adelaide,Canberra,2023,10,18241,250,27387
ADL,CBR,Adelaide,Canberra,2023,11,17579,222,23216
ADL,CBR,Adelaide,Canberra,2023,12,14539,191,20621
ADL,CBR,Adelaide,Canberra,2024,1,11157,151,16419
ADL,CBR,Adelaide,Canberra,2024,2,14880,198,21515
ADL,CBR,Adelaide,Canberra,2024,3,16054,206,22267
ADL,CBR,Adelaide,Canberra,2024,4,15238,193,20965
ADL,CBR,Adelaide,Canberra,2024,5,15190,206,22694
ADL,CBR,Adelaide,Canberra,2024,6,14268,188,20614
ADL,CBR,Adelaide,Canberra,2024,7,14682,199,21720
ADL,CBR,Adelaide,Canberra,2024,8,15281,209,22619
ADL,CBR,Adelaide,Canberra,2024,9,16508,222,24046
ADL,CBR,Adelaide,Canberra,2024,10,17874,219,23610
ADL,CBR,Adelaide,Canberra,2024,11,19106,216,23559
ADL,CBR,Adelaide,Canberra,2024,12,15906,191,21161
ADL,CBR,Adelaide,Canberra,2025,1,12432,164,18703
ADL,CBR,Adelaide,Canberra,2025,2,15550,200,21730
ADL,CBR,Adelaide,Canberra,2025,3,17504,222,23848
ADL,CBR,Adelaide,Canberra,2025,4,15561,204,21714
ADL,CBR,Adelaide,Canberra,2025,5,16162,215,23291
ADL,CBR,Adelaide,Canberra,2025,6,16417,211,22895
ADL,CBR,Adelaide,Canberra,2025,7,15826,210,22870
ADL,CBR,Adelaide,Canberra,2025,8,16317,224,24060
ADL,CBR,Adelaide,Canberra,2025,9,16982,223,23804
ADL,CNS,Adelaide,Cairns,2021,6,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2021,7,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2021,8,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2021,9,11417,102,17892
ADL,CNS,Adelaide,Cairns,2021,10,16045,128,20194
ADL,CNS,Adelaide,Cairns,2021,11,13504,136,22068
ADL,CNS,Adelaide,Cairns,2021,12,8652,130,20846
ADL,CNS,Adelaide,Cairns,2022,1,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,2,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,3,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,4,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,5,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,6,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2022,7,16682,100,18097
ADL,CNS,Adelaide,Cairns,2022,8,14279,84,15200
ADL,CNS,Adelaide,Cairns,2022,9,14215,88,15904
ADL,CNS,Adelaide,Cairns,2022,10,15252,94,17008
ADL,CNS,Adelaide,Cairns,2022,11,11348,72,12892
ADL,CNS,Adelaide,Cairns,2022,12,12761,92,16608
ADL,CNS,Adelaide,Cairns,2023,1,13715,102,18454
ADL,CNS,Adelaide,Cairns,2023,2,8736,70,12584
ADL,CNS,Adelaide,Cairns,2023,3,10846,82,14824
ADL,CNS,Adelaide,Cairns,2023,4,13051,110,17818
ADL,CNS,Adelaide,Cairns,2023,5,13082,88,15928
ADL,CNS,Adelaide,Cairns,2023,6,13490,80,14596
ADL,CNS,Adelaide,Cairns,2023,7,17305,116,19592
ADL,CNS,Adelaide,Cairns,2023,8,15325,90,16316
ADL,CNS,Adelaide,Cairns,2023,9,13788,90,16045
ADL,CNS,Adelaide,Cairns,2023,10,15716,114,19272
ADL,CNS,Adelaide,Cairns,2023,11,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2023,12,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,1,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,2,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,3,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,4,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,5,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,6,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,7,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,8,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,9,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,10,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,11,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2024,12,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,1,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,2,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,3,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,4,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,5,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,6,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,7,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,8,NA,NA,NA
ADL,CNS,Adelaide,Cairns,2025,9,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2021,6,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2021,7,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2021,8,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2021,9,19006,158,28248
ADL,DRW,Adelaide,Darwin,2021,10,21201,171,30612
ADL,DRW,Adelaide,Darwin,2021,11,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2021,12,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,1,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,2,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,3,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,4,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,5,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,6,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,7,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,8,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,9,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,10,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,11,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2022,12,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2023,1,16295,207,27946
ADL,DRW,Adelaide,Darwin,2023,2,12078,168,21548
ADL,DRW,Adelaide,Darwin,2023,3,16046,188,24293
ADL,DRW,Adelaide,Darwin,2023,4,18883,196,26199
ADL,DRW,Adelaide,Darwin,2023,5,20498,193,25360
ADL,DRW,Adelaide,Darwin,2023,6,21822,195,25247
ADL,DRW,Adelaide,Darwin,2023,7,24660,213,27980
ADL,DRW,Adelaide,Darwin,2023,8,22281,203,26191
ADL,DRW,Adelaide,Darwin,2023,9,19308,193,25095
ADL,DRW,Adelaide,Darwin,2023,10,17072,179,22579
ADL,DRW,Adelaide,Darwin,2023,11,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2023,12,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,1,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,2,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,3,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,4,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,5,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,6,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,7,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,8,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,9,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,10,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,11,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2024,12,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,1,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,2,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,3,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,4,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,5,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,6,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,7,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,8,NA,NA,NA
ADL,DRW,Adelaide,Darwin,2025,9,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2020,5,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,6,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,7,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,8,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,9,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,10,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2021,11,15817,183,26719
ADL,HBA,Adelaide,Hobart,2021,12,12924,192,28555
ADL,HBA,Adelaide,Hobart,2022,1,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,2,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,3,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,4,14576,142,21668
ADL,HBA,Adelaide,Hobart,2022,5,10630,105,15828
ADL,HBA,Adelaide,Hobart,2022,6,8674,88,13120
ADL,HBA,Adelaide,Hobart,2022,7,11155,90,13584
ADL,HBA,Adelaide,Hobart,2022,8,4938,32,5816
ADL,HBA,Adelaide,Hobart,2022,9,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,10,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,11,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2022,12,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,1,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,2,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,3,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,4,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,5,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,6,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,7,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,8,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,9,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,10,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,11,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2023,12,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,1,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,2,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,3,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,4,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,5,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,6,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,7,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,8,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,9,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,10,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,11,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2024,12,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,1,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,2,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,3,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,4,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,5,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,6,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,7,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,8,NA,NA,NA
ADL,HBA,Adelaide,Hobart,2025,9,NA,NA,NA
ADL,MEL,Adelaide,Melbourne,2016,1,187175,1587,246193
ADL,MEL,Adelaide,Melbourne,2016,2,186480,1572,242224
ADL,MEL,Adelaide,Melbourne,2016,3,208150,1663,257993
ADL,MEL,Adelaide,Melbourne,2016,4,206603,1578,249535
ADL,MEL,Adelaide,Melbourne,2016,5,200302,1571,249700
ADL,MEL,Adelaide,Melbourne,2016,6,182931,1504,236686
ADL,MEL,Adelaide,Melbourne,2016,7,215652,1698,268651
ADL,MEL,Adelaide,Melbourne,2016,8,189511,1668,260834
ADL,MEL,Adelaide,Melbourne,2016,9,195837,1654,257107
ADL,MEL,Adelaide,Melbourne,2016,10,211873,1669,256512
ADL,MEL,Adelaide,Melbourne,2016,11,206318,1615,250838
ADL,MEL,Adelaide,Melbourne,2016,12,203051,1595,253015
ADL,MEL,Adelaide,Melbourne,2017,1,197640,1549,245073
ADL,MEL,Adelaide,Melbourne,2017,2,182535,1488,231290
ADL,MEL,Adelaide,Melbourne,2017,3,214815,1649,261940
ADL,MEL,Adelaide,Melbourne,2017,4,202681,1561,250245
ADL,MEL,Adelaide,Melbourne,2017,5,198673,1582,248064
ADL,MEL,Adelaide,Melbourne,2017,6,194830,1553,248853
ADL,MEL,Adelaide,Melbourne,2017,7,216528,1625,261532
ADL,MEL,Adelaide,Melbourne,2017,8,195350,1587,256139
ADL,MEL,Adelaide,Melbourne,2017,9,201692,1608,258949
ADL,MEL,Adelaide,Melbourne,2017,10,221993,1651,263491
ADL,MEL,Adelaide,Melbourne,2017,11,213206,1619,260114
ADL,MEL,Adelaide,Melbourne,2017,12,216483,1655,267571
ADL,MEL,Adelaide,Melbourne,2018,1,200967,1595,255566
ADL,MEL,Adelaide,Melbourne,2018,2,191022,1523,243662
ADL,MEL,Adelaide,Melbourne,2018,3,221754,1688,275198
ADL,MEL,Adelaide,Melbourne,2018,4,215390,1583,257209
ADL,MEL,Adelaide,Melbourne,2018,5,200029,1567,252338
ADL,MEL,Adelaide,Melbourne,2018,6,192792,1511,245140
ADL,MEL,Adelaide,Melbourne,2018,7,217777,1667,270455
ADL,MEL,Adelaide,Melbourne,2018,8,206123,1590,253906
ADL,MEL,Adelaide,Melbourne,2018,9,201779,1569,252626
ADL,MEL,Adelaide,Melbourne,2018,10,221346,1650,266393
ADL,MEL,Adelaide,Melbourne,2018,11,219313,1587,258043
ADL,MEL,Adelaide,Melbourne,2018,12,209912,1526,253029
ADL,MEL,Adelaide,Melbourne,2019,1,199040,1546,256305
ADL,MEL,Adelaide,Melbourne,2019,2,200463,1513,248760
ADL,MEL,Adelaide,Melbourne,2019,3,227419,1678,276976
ADL,MEL,Adelaide,Melbourne,2019,4,215027,1588,263051
ADL,MEL,Adelaide,Melbourne,2019,5,199098,1601,260931
ADL,MEL,Adelaide,Melbourne,2019,6,189519,1512,249035
ADL,MEL,Adelaide,Melbourne,2019,7,222844,1645,269268
ADL,MEL,Adelaide,Melbourne,2019,8,212024,1571,257925
ADL,MEL,Adelaide,Melbourne,2019,9,210920,1588,260424
ADL,MEL,Adelaide,Melbourne,2019,10,232046,1659,270310
ADL,MEL,Adelaide,Melbourne,2019,11,222402,1574,259308
ADL,MEL,Adelaide,Melbourne,2019,12,207259,1544,253572
ADL,MEL,Adelaide,Melbourne,2020,1,199543,1483,244773
ADL,MEL,Adelaide,Melbourne,2020,2,193053,1497,246577
ADL,MEL,Adelaide,Melbourne,2020,3,129445,1291,205124
ADL,MEL,Adelaide,Melbourne,2020,4,4487,225,19498
ADL,MEL,Adelaide,Melbourne,2020,5,6165,192,16108
ADL,MEL,Adelaide,Melbourne,2020,6,7413,192,16432
ADL,MEL,Adelaide,Melbourne,2020,7,4137,215,18710
ADL,MEL,Adelaide,Melbourne,2020,8,1191,148,13030
ADL,MEL,Adelaide,Melbourne,2020,9,1369,175,12286
ADL,MEL,Adelaide,Melbourne,2020,10,1647,167,12334
ADL,MEL,Adelaide,Melbourne,2020,11,2950,168,12742
ADL,MEL,Adelaide,Melbourne,2020,12,62656,605,88824
ADL,MEL,Adelaide,Melbourne,2021,1,71642,658,102228
ADL,MEL,Adelaide,Melbourne,2021,2,29080,459,64999
ADL,MEL,Adelaide,Melbourne,2021,3,87836,706,106488
ADL,MEL,Adelaide,Melbourne,2021,4,147488,1140,188280
ADL,MEL,Adelaide,Melbourne,2021,5,120133,1184,194879
ADL,MEL,Adelaide,Melbourne,2021,6,17193,412,57347
ADL,MEL,Adelaide,Melbourne,2021,7,47527,582,85648
ADL,MEL,Adelaide,Melbourne,2021,8,4707,229,21620
ADL,MEL,Adelaide,Melbourne,2021,9,2913,186,13668
ADL,MEL,Adelaide,Melbourne,2021,10,2179,177,14738
ADL,MEL,Adelaide,Melbourne,2021,11,21413,321,38942
ADL,MEL,Adelaide,Melbourne,2021,12,88861,1144,185043
ADL,MEL,Adelaide,Melbourne,2022,1,86681,860,139283
ADL,MEL,Adelaide,Melbourne,2022,2,97647,821,131589
ADL,MEL,Adelaide,Melbourne,2022,3,152777,1202,196098
ADL,MEL,Adelaide,Melbourne,2022,4,188561,1419,239711
ADL,MEL,Adelaide,Melbourne,2022,5,173778,1433,236469
ADL,MEL,Adelaide,Melbourne,2022,6,172934,1365,222173
ADL,MEL,Adelaide,Melbourne,2022,7,186491,1362,223077
ADL,MEL,Adelaide,Melbourne,2022,8,170015,1349,217886
ADL,MEL,Adelaide,Melbourne,2022,9,175255,1326,215462
ADL,MEL,Adelaide,Melbourne,2022,10,189549,1358,221962
ADL,MEL,Adelaide,Melbourne,2022,11,190491,1353,218345
ADL,MEL,Adelaide,Melbourne,2022,12,180502,1391,226062
ADL,MEL,Adelaide,Melbourne,2023,1,178793,1416,231864
ADL,MEL,Adelaide,Melbourne,2023,2,168438,1283,207949
ADL,MEL,Adelaide,Melbourne,2023,3,200944,1489,240662
ADL,MEL,Adelaide,Melbourne,2023,4,194476,1472,242813
ADL,MEL,Adelaide,Melbourne,2023,5,192790,1521,248879
ADL,MEL,Adelaide,Melbourne,2023,6,179053,1366,224145
ADL,MEL,Adelaide,Melbourne,2023,7,190998,1379,225016
ADL,MEL,Adelaide,Melbourne,2023,8,191263,1459,238266
ADL,MEL,Adelaide,Melbourne,2023,9,188323,1436,234793
ADL,MEL,Adelaide,Melbourne,2023,10,205483,1507,239607
ADL,MEL,Adelaide,Melbourne,2023,11,206102,1443,234305
ADL,MEL,Adelaide,Melbourne,2023,12,187306,1379,221338
ADL,MEL,Adelaide,Melbourne,2024,1,187761,1380,228339
ADL,MEL,Adelaide,Melbourne,2024,2,190851,1389,229444
ADL,MEL,Adelaide,Melbourne,2024,3,208158,1496,250272
ADL,MEL,Adelaide,Melbourne,2024,4,206020,1493,247379
ADL,MEL,Adelaide,Melbourne,2024,5,193862,1488,245835
ADL,MEL,Adelaide,Melbourne,2024,6,175839,1383,230956
ADL,MEL,Adelaide,Melbourne,2024,7,191293,1437,234756
ADL,MEL,Adelaide,Melbourne,2024,8,190377,1336,220392
ADL,MEL,Adelaide,Melbourne,2024,9,185067,1332,220936
ADL,MEL,Adelaide,Melbourne,2024,10,206200,1373,228145
ADL,MEL,Adelaide,Melbourne,2024,11,202262,1309,220956
ADL,MEL,Adelaide,Melbourne,2024,12,193424,1316,222553
ADL,MEL,Adelaide,Melbourne,2025,1,190303,1355,230393
ADL,MEL,Adelaide,Melbourne,2025,2,181161,1252,210350
ADL,MEL,Adelaide,Melbourne,2025,3,211785,1428,241783
ADL,MEL,Adelaide,Melbourne,2025,4,203853,1435,243882
ADL,MEL,Adelaide,Melbourne,2025,5,189638,1338,224381
ADL,MEL,Adelaide,Melbourne,2025,6,178317,1324,223433
ADL,MEL,Adelaide,Melbourne,2025,7,198674,1433,241339
ADL,MEL,Adelaide,Melbourne,2025,8,197072,1403,238067
ADL,MEL,Adelaide,Melbourne,2025,9,196205,1459,245843
ADL,OOL,Adelaide,Gold,2016,1,21212,156,26888
ADL,OOL,Adelaide,Gold,2016,2,15625,116,20416
ADL,OOL,Adelaide,Gold,2016,3,18660,132,23388
ADL,OOL,Adelaide,Gold,2016,4,18499,136,24060
ADL,OOL,Adelaide,Gold,2016,5,17160,125,22059
ADL,OOL,Adelaide,Gold,2016,6,15580,125,22080
ADL,OOL,Adelaide,Gold,2016,7,20207,139,24563
ADL,OOL,Adelaide,Gold,2016,8,18417,130,23028
ADL,OOL,Adelaide,Gold,2016,9,18712,139,24586
ADL,OOL,Adelaide,Gold,2016,10,21989,149,26436
ADL,OOL,Adelaide,Gold,2016,11,17596,117,20700
ADL,OOL,Adelaide,Gold,2016,12,17879,125,22122
ADL,OOL,Adelaide,Gold,2017,1,18608,124,21948
ADL,OOL,Adelaide,Gold,2017,2,15488,112,19824
ADL,OOL,Adelaide,Gold,2017,3,17659,126,22246
ADL,OOL,Adelaide,Gold,2017,4,17519,126,22260
ADL,OOL,Adelaide,Gold,2017,5,17428,126,22238
ADL,OOL,Adelaide,Gold,2017,6,14957,119,20940
ADL,OOL,Adelaide,Gold,2017,7,18661,124,21886
ADL,OOL,Adelaide,Gold,2017,8,18001,124,21886
ADL,OOL,Adelaide,Gold,2017,9,18473,120,21240
ADL,OOL,Adelaide,Gold,2017,10,19368,124,21886
ADL,OOL,Adelaide,Gold,2017,11,17839,120,21180
ADL,OOL,Adelaide,Gold,2017,12,20184,136,24141
ADL,OOL,Adelaide,Gold,2018,1,21946,150,26570
ADL,OOL,Adelaide,Gold,2018,2,15409,112,19836
ADL,OOL,Adelaide,Gold,2018,3,18428,128,22644
ADL,OOL,Adelaide,Gold,2018,4,18697,126,22190
ADL,OOL,Adelaide,Gold,2018,5,17346,114,20282
ADL,OOL,Adelaide,Gold,2018,6,15747,112,19842
ADL,OOL,Adelaide,Gold,2018,7,19507,124,22017
ADL,OOL,Adelaide,Gold,2018,8,18970,124,22104
ADL,OOL,Adelaide,Gold,2018,9,18848,121,21576
ADL,OOL,Adelaide,Gold,2018,10,19454,128,22848
ADL,OOL,Adelaide,Gold,2018,11,16836,112,19884
ADL,OOL,Adelaide,Gold,2018,12,19312,136,24330
ADL,OOL,Adelaide,Gold,2019,1,21307,155,27682
ADL,OOL,Adelaide,Gold,2019,2,14522,104,18540
ADL,OOL,Adelaide,Gold,2019,3,17103,121,21510
ADL,OOL,Adelaide,Gold,2019,4,18057,123,22038
ADL,OOL,Adelaide,Gold,2019,5,16327,115,20598
ADL,OOL,Adelaide,Gold,2019,6,14931,102,18300
ADL,OOL,Adelaide,Gold,2019,7,19567,126,22504
ADL,OOL,Adelaide,Gold,2019,8,18137,114,20298
ADL,OOL,Adelaide,Gold,2019,9,18370,118,21204
ADL,OOL,Adelaide,Gold,2019,10,20770,127,22686
ADL,OOL,Adelaide,Gold,2019,11,16580,108,19416
ADL,OOL,Adelaide,Gold,2019,12,19485,127,22713
ADL,OOL,Adelaide,Gold,2020,1,19708,128,22840
ADL,OOL,Adelaide,Gold,2020,2,16186,109,19410
ADL,OOL,Adelaide,Gold,2020,3,11638,91,16338
ADL,OOL,Adelaide,Gold,2020,4,0,0,0
ADL,OOL,Adelaide,Gold,2020,5,0,0,0
ADL,OOL,Adelaide,Gold,2020,6,0,0,0
ADL,OOL,Adelaide,Gold,2020,7,NA,NA,NA
ADL,OOL,Adelaide,Gold,2020,8,NA,NA,NA
ADL,OOL,Adelaide,Gold,2020,9,NA,NA,NA
ADL,OOL,Adelaide,Gold,2020,10,9744,62,11252
ADL,OOL,Adelaide,Gold,2020,11,6669,54,9776
ADL,OOL,Adelaide,Gold,2020,12,10434,92,16540
ADL,OOL,Adelaide,Gold,2021,1,17658,132,23726
ADL,OOL,Adelaide,Gold,2021,2,13442,104,18652
ADL,OOL,Adelaide,Gold,2021,3,15828,114,20440
ADL,OOL,Adelaide,Gold,2021,4,16348,124,22216
ADL,OOL,Adelaide,Gold,2021,5,17001,116,20680
ADL,OOL,Adelaide,Gold,2021,6,16957,128,21862
ADL,OOL,Adelaide,Gold,2021,7,1967,70,11314
ADL,OOL,Adelaide,Gold,2021,8,1208,63,11390
ADL,OOL,Adelaide,Gold,2021,9,7508,90,15576
ADL,OOL,Adelaide,Gold,2021,10,8833,106,18334
ADL,OOL,Adelaide,Gold,2021,11,13507,114,20568
ADL,OOL,Adelaide,Gold,2021,12,12905,156,25562
ADL,OOL,Adelaide,Gold,2022,1,14782,167,27944
ADL,OOL,Adelaide,Gold,2022,2,11023,84,14042
ADL,OOL,Adelaide,Gold,2022,3,16873,117,19502
ADL,OOL,Adelaide,Gold,2022,4,22576,152,24992
ADL,OOL,Adelaide,Gold,2022,5,18871,114,20364
ADL,OOL,Adelaide,Gold,2022,6,17645,108,19316
ADL,OOL,Adelaide,Gold,2022,7,20616,122,21794
ADL,OOL,Adelaide,Gold,2022,8,17918,106,18922
ADL,OOL,Adelaide,Gold,2022,9,16690,104,18501
ADL,OOL,Adelaide,Gold,2022,10,22015,136,24213
ADL,OOL,Adelaide,Gold,2022,11,21443,140,24940
ADL,OOL,Adelaide,Gold,2022,12,22804,156,27378
ADL,OOL,Adelaide,Gold,2023,1,23824,162,27604
ADL,OOL,Adelaide,Gold,2023,2,16070,102,18220
ADL,OOL,Adelaide,Gold,2023,3,20894,126,22522
ADL,OOL,Adelaide,Gold,2023,4,23731,164,27460
ADL,OOL,Adelaide,Gold,2023,5,18627,116,20692
ADL,OOL,Adelaide,Gold,2023,6,17967,121,21322
ADL,OOL,Adelaide,Gold,2023,7,24839,156,27880
ADL,OOL,Adelaide,Gold,2023,8,19742,110,21857
ADL,OOL,Adelaide,Gold,2023,9,22593,128,24870
ADL,OOL,Adelaide,Gold,2023,10,25936,150,28358
ADL,OOL,Adelaide,Gold,2023,11,21262,119,23761
ADL,OOL,Adelaide,Gold,2023,12,24739,159,29612
ADL,OOL,Adelaide,Gold,2024,1,26581,170,31998
ADL,OOL,Adelaide,Gold,2024,2,20449,116,23584
ADL,OOL,Adelaide,Gold,2024,3,23149,126,25348
ADL,OOL,Adelaide,Gold,2024,4,22984,138,25759
ADL,OOL,Adelaide,Gold,2024,5,20760,116,23390
ADL,OOL,Adelaide,Gold,2024,6,19664,114,23044
ADL,OOL,Adelaide,Gold,2024,7,23494,140,26504
ADL,OOL,Adelaide,Gold,2024,8,23405,124,25201
ADL,OOL,Adelaide,Gold,2024,9,23574,127,25192
ADL,OOL,Adelaide,Gold,2024,10,24782,136,26587
ADL,OOL,Adelaide,Gold,2024,11,22926,122,24753
ADL,OOL,Adelaide,Gold,2024,12,28076,172,32218
ADL,OOL,Adelaide,Gold,2025,1,28599,172,32388
ADL,OOL,Adelaide,Gold,2025,2,20394,112,22884
ADL,OOL,Adelaide,Gold,2025,3,18797,110,22592
ADL,OOL,Adelaide,Gold,2025,4,21502,120,24484
ADL,OOL,Adelaide,Gold,2025,5,23433,124,25410
ADL,OOL,Adelaide,Gold,2025,6,21891,120,24568
ADL,OOL,Adelaide,Gold,2025,7,23639,123,25269
ADL,OOL,Adelaide,Gold,2025,8,23701,124,25554
ADL,OOL,Adelaide,Gold,2025,9,23082,120,24768
ADL,PER,Adelaide,Perth,2016,1,52184,478,67862
ADL,PER,Adelaide,Perth,2016,2,46243,477,67250
ADL,PER,Adelaide,Perth,2016,3,52656,500,72252
ADL,PER,Adelaide,Perth,2016,4,53722,478,68677
ADL,PER,Adelaide,Perth,2016,5,48505,434,64115
ADL,PER,Adelaide,Perth,2016,6,46529,441,68143
ADL,PER,Adelaide,Perth,2016,7,50683,472,73518
ADL,PER,Adelaide,Perth,2016,8,48962,482,76851
ADL,PER,Adelaide,Perth,2016,9,51313,477,77034
ADL,PER,Adelaide,Perth,2016,10,56254,492,78267
ADL,PER,Adelaide,Perth,2016,11,52530,470,75202
ADL,PER,Adelaide,Perth,2016,12,57522,474,75124
ADL,PER,Adelaide,Perth,2017,1,55737,458,73295
